regime,dataset_seed,T,tau,dimension,bad_coordinate,eta,radius_r,empirical_risk,population_lower_certificate,lower_scale_eta2_r2_T,certificate_to_lower_scale,suffix_norm
fixed_r,3,128,65,8193,6,0.041666666666666664,0.5,0.0,0.008590566887388556,0.05555555555555555,0.154630203972994,0.18537115128023715
fixed_r,3,128,66,8193,6,0.041666666666666664,0.5,0.0,0.00865886660786482,0.05555555555555555,0.15585959894156678,0.18610658937519015
fixed_r,3,128,67,8193,6,0.041666666666666664,0.5,0.0,0.008727166491071242,0.05555555555555555,0.15708899683928237,0.1868391343955846
fixed_r,3,128,68,8193,6,0.041666666666666664,0.5,0.0,0.008795466545010944,0.05555555555555555,0.15831839781019702,0.18756882032323532
fixed_r,3,128,69,8193,6,0.041666666666666664,0.5,0.0,0.008863766778220589,0.05555555555555555,0.1595478020079706,0.18829568048760095
fixed_r,3,128,70,8193,6,0.041666666666666664,0.5,0.0,0.008932067199815595,0.05555555555555555,0.1607772095966807,0.18901974758386683
fixed_r,3,128,71,8193,6,0.041666666666666664,0.5,0.0,0.009000367819540039,0.05555555555555555,0.1620066207517207,0.18974105369046124
fixed_r,3,128,72,8193,6,0.041666666666666664,0.5,0.0,0.009068668647821776,0.05555555555555555,0.16323603566079198,0.19045963028603582
fixed_r,3,128,73,8193,6,0.041666666666666664,0.5,0.0,0.009136969695833523,0.05555555555555555,0.1644654545250034,0.19117550826593988
fixed_r,3,128,74,8193,6,0.041666666666666664,0.5,0.0,0.00920527097556056,0.05555555555555555,0.16569487756009008,0.1918887179582181
fixed_r,3,128,75,8193,6,0.041666666666666664,0.5,0.0,0.00927357249987594,0.05555555555555555,0.16692430499776692,0.19259928913916094
fixed_r,3,128,76,8193,6,0.041666666666666664,0.5,0.0,0.009341874282624308,0.05555555555555555,0.16815373708723755,0.19330725104843735
fixed_r,3,128,77,8193,6,0.041666666666666664,0.5,0.0,0.00941017633871525,0.05555555555555555,0.1693831740968745,0.1940126324038395
fixed_r,3,128,78,8193,6,0.041666666666666664,0.5,0.0,0.00947847868422774,0.05555555555555555,0.17061261631609934,0.1947154614156701
fixed_r,3,128,79,8193,6,0.041666666666666664,0.5,0.0,0.009546781336527076,0.05555555555555555,0.17184206405748736,0.19541576580080391
fixed_r,3,128,80,8193,6,0.041666666666666664,0.5,0.0,0.009615084314396116,0.05555555555555555,0.1730715176591301,0.19611357279645592
fixed_r,3,128,81,8193,6,0.041666666666666664,0.5,0.0,0.009683387638182975,0.05555555555555555,0.17430097748729356,0.19680890917369126
fixed_r,3,128,82,8193,6,0.041666666666666664,0.5,0.0,0.009751691329967508,0.05555555555555555,0.17553044393941516,0.19750180125071365
fixed_r,3,128,83,8193,6,0.041666666666666664,0.5,0.0,0.009819995413749574,0.05555555555555555,0.17675991744749234,0.1981922749059727
fixed_r,3,128,84,8193,6,0.041666666666666664,0.5,0.0,0.009888299915662336,0.05555555555555555,0.17798939848192205,0.19888035559113346
fixed_r,3,128,85,8193,6,0.041666666666666664,0.5,0.0,0.009956604864214695,0.05555555555555555,0.17921888755586451,0.19956606834395754
fixed_r,3,128,86,8193,6,0.041666666666666664,0.5,0.0,0.010024910290567565,0.05555555555555555,0.18044838523021617,0.20024943780114995
fixed_r,3,128,87,8193,6,0.041666666666666664,0.5,0.0,0.010093216228849552,0.05555555555555555,0.18167789211929194,0.20093048821123327
fixed_r,3,128,88,8193,6,0.041666666666666664,0.5,0.0,0.010161522716518882,0.05555555555555555,0.1829074088973399,0.20160924344752124
fixed_r,3,128,89,8193,6,0.041666666666666664,0.5,0.0,0.010229829794779611,0.05555555555555555,0.184136936306033,0.20228572702127254
fixed_r,3,128,90,8193,6,0.041666666666666664,0.5,0.0,0.010298137509061835,0.05555555555555555,0.18536647516311303,0.20295996209512282
fixed_r,3,128,91,8193,6,0.041666666666666664,0.5,0.0,0.010366445909577788,0.05555555555555555,0.1865960263724002,0.2036319714969079
fixed_r,3,128,92,8193,6,0.041666666666666664,0.5,0.0,0.01043475505196804,0.05555555555555555,0.18782559093542472,0.2043017777340141
fixed_r,3,128,93,8193,6,0.041666666666666664,0.5,0.0,0.010503064998055445,0.05555555555555555,0.18905516996499802,0.2049694030084201
fixed_r,3,128,94,8193,6,0.041666666666666664,0.5,0.0,0.010571375816728332,0.05555555555555555,0.19028476470110997,0.2056348692326272
fixed_r,3,128,95,8193,6,0.041666666666666664,0.5,0.0,0.010639687584979542,0.05555555555555555,0.19151437652963177,0.206298198046722
fixed_r,3,128,96,8193,6,0.041666666666666664,0.5,0.0,0.010708000389134378,0.05555555555555555,0.19274400700441882,0.20695941083686883
fixed_r,3,128,97,8193,6,0.041666666666666664,0.5,0.0,0.010776314326308795,0.05555555555555555,0.1939736578735583,0.2076185287556039
fixed_r,3,128,98,8193,6,0.041666666666666664,0.5,0.0,0.010844629506149858,0.05555555555555555,0.19520333111069746,0.20827557274439504
fixed_r,3,128,99,8193,6,0.041666666666666664,0.5,0.0,0.010912946052924236,0.05555555555555555,0.19643302895263626,0.2089305635590525
fixed_r,3,128,100,8193,6,0.041666666666666664,0.5,0.0,0.010981264108038806,0.05555555555555555,0.19766275394469854,0.20958352179873677
fixed_r,3,128,101,8193,6,0.041666666666666664,0.5,0.0,0.011049583833101461,0.05555555555555555,0.1988925089958263,0.21023446793951792
fixed_r,3,128,102,8193,6,0.041666666666666664,0.5,0.0,0.01111790541366198,0.05555555555555555,0.20012229744591567,0.21088342237372354
fixed_r,3,128,103,8193,6,0.041666666666666664,0.5,0.0,0.01118622906381628,0.05555555555555555,0.20135212314869305,0.21153040545668955
fixed_r,3,128,104,8193,6,0.041666666666666664,0.5,0.0,0.011254555031915605,0.05555555555555555,0.2025819905744809,0.21217543756304302
fixed_r,3,128,105,8193,6,0.041666666666666664,0.5,0.0,0.011322883607703085,0.05555555555555555,0.20381190493865553,0.21281853915535343
fixed_r,3,128,106,8193,6,0.041666666666666664,0.5,0.0,0.011391215131311966,0.05555555555555555,0.2050418723636154,0.21345973086897257
fixed_r,3,128,107,8193,6,0.041666666666666664,0.5,0.0,0.011459550004717878,0.05555555555555555,0.2062719000849218,0.2140990336182718
fixed_r,3,128,108,8193,6,0.041666666666666664,0.5,0.0,0.011527888706463268,0.05555555555555555,0.20750199671633884,0.21473646873146496
fixed_r,3,128,109,8193,6,0.041666666666666664,0.5,0.0,0.011596231810799053,0.05555555555555555,0.20873217259438298,0.21537205812408108
fixed_r,3,128,110,8193,6,0.041666666666666664,0.5,0.0,0.011664580012871087,0.05555555555555555,0.20996244023167956,0.2160058245253833
fixed_r,3,128,111,8193,6,0.041666666666666664,0.5,0.0,0.01173293416230207,0.05555555555555555,0.21119281492143727,0.2166377917783844
fixed_r,3,128,112,8193,6,0.041666666666666664,0.5,0.0,0.011801295308625944,0.05555555555555555,0.212423315555267,0.21726798524382307
fixed_r,3,128,113,8193,6,0.041666666666666664,0.5,0.0,0.01186966476376012,0.05555555555555555,0.21365396574768217,0.21789643235364556
fixed_r,3,128,114,8193,6,0.041666666666666664,0.5,0.0,0.011938044189466661,0.05555555555555555,0.21488479541039993,0.21852316338382302
fixed_r,3,128,115,8193,6,0.041666666666666664,0.5,0.0,0.012006435722296788,0.05555555555555555,0.21611584300134218,0.21914821255623673
fixed_r,3,128,116,8193,6,0.041666666666666664,0.5,0.0,0.012074842156202099,0.05555555555555555,0.2173471588116378,0.21977161964688424
fixed_r,3,128,117,8193,6,0.041666666666666664,0.5,0.0,0.01214326721645139,0.05555555555555555,0.21857880989612505,0.22039343239582235
fixed_r,3,128,118,8193,6,0.041666666666666664,0.5,0.0,0.012211715982956652,0.05555555555555555,0.21981088769321974,0.22101371022910085
fixed_r,3,128,119,8193,6,0.041666666666666664,0.5,0.0,0.012280195567594677,0.05555555555555555,0.2210435202167042,0.22163253021112458
fixed_r,3,128,120,8193,6,0.041666666666666664,0.5,0.0,0.012348716243076388,0.05555555555555555,0.22227689237537498,0.22224999696223147
fixed_r,3,128,121,8193,6,0.041666666666666664,0.5,0.0,0.012417293418468164,0.05555555555555555,0.22351128153242697,0.22286626001097387
fixed_r,3,128,122,8193,6,0.041666666666666664,0.5,0.0,0.012485951308017182,0.05555555555555555,0.22474712354430929,0.22348154601549336
fixed_r,3,128,123,8193,6,0.041666666666666664,0.5,0.0,0.012554730268802057,0.05555555555555555,0.22598514483843704,0.22409622320024625
fixed_r,3,128,124,8193,6,0.041666666666666664,0.5,0.0,0.012623702943564304,0.05555555555555555,0.22722665298415748,0.22471094310616824
fixed_r,3,128,125,8193,6,0.041666666666666664,0.5,0.0,0.01269301461778696,0.05555555555555555,0.22847426312016528,0.2253269949396969
fixed_r,3,128,126,8193,6,0.041666666666666664,0.5,0.0,0.01276300429093042,0.05555555555555555,0.22973407723674757,0.22594736852003397
fixed_r,3,128,127,8193,6,0.041666666666666664,0.5,0.0,0.012834688961375905,0.05555555555555555,0.23102440130476629,0.226581005432737
fixed_r,3,128,128,8193,6,0.041666666666666664,0.5,0.0,0.012913153621029476,0.05555555555555555,0.2324367651785306,0.22727254709164563
fixed_r,4,128,1,8193,2,0.041666666666666664,0.5,0.0,0.004221052955437621,0.05555555555555555,0.07597895319787717,0.12993998195796452
fixed_r,4,128,2,8193,2,0.041666666666666664,0.5,0.0,0.00428778793613305,0.05555555555555555,0.07718018285039491,0.13096313142220045
fixed_r,4,128,3,8193,2,0.041666666666666664,0.5,0.0,0.004356118141487486,0.05555555555555555,0.07841012654677475,0.13200252134682972
fixed_r,4,128,4,8193,2,0.041666666666666664,0.5,0.0,0.004424422481948381,0.05555555555555555,0.07963960467507086,0.13303340221664017
fixed_r,4,128,5,8193,2,0.041666666666666664,0.5,0.0,0.004492732537598977,0.05555555555555555,0.08086918567678159,0.13405642964041953
fixed_r,4,128,6,8193,2,0.041666666666666664,0.5,0.0,0.00456102856476693,0.05555555555555555,0.08209851416580474,0.13507150120069208
fixed_r,4,128,7,8193,2,0.041666666666666664,0.5,0.0,0.004629324596086378,0.05555555555555555,0.0833278427295548,0.13607900117904434
fixed_r,4,128,8,8193,2,0.041666666666666664,0.5,0.0,0.004697620649787731,0.05555555555555555,0.08455717169617916,0.13707909678974314
fixed_r,4,128,9,8193,2,0.041666666666666664,0.5,0.0,0.004765916726453389,0.05555555555555555,0.08578650107616101,0.1380719489373363
fixed_r,4,128,10,8193,2,0.041666666666666664,0.5,0.0,0.004834212826662312,0.05555555555555555,0.08701583087992161,0.13905771278210385
fixed_r,4,128,11,8193,2,0.041666666666666664,0.5,0.0,0.0049025089510130555,0.05555555555555555,0.08824516111823501,0.14003653802344965
fixed_r,4,128,12,8193,2,0.041666666666666664,0.5,0.0,0.004970805100124642,0.05555555555555555,0.08947449180224357,0.14100856916527948
fixed_r,4,128,13,8193,2,0.041666666666666664,0.5,0.0,0.005039101274637437,0.05555555555555555,0.09070382294347387,0.14197394576502617
fixed_r,4,128,14,8193,2,0.041666666666666664,0.5,0.0,0.005107397475214083,0.05555555555555555,0.0919331545538535,0.14293280266753736
fixed_r,4,128,15,8193,2,0.041666666666666664,0.5,0.0,0.005175693702540469,0.05555555555555555,0.09316248664572845,0.14388527022493552
fixed_r,4,128,16,8193,2,0.041666666666666664,0.5,0.0,0.005243989957326766,0.05555555555555555,0.0943918192318818,0.14483147450346523
fixed_r,4,128,17,8193,2,0.041666666666666664,0.5,0.0,0.005312286240308506,0.05555555555555555,0.09562115232555311,0.14577153747825694
fixed_r,4,128,18,8193,2,0.041666666666666664,0.5,0.0,0.0053805825522477285,0.05555555555555555,0.09685048594045911,0.14670557721685892
fixed_r,4,128,19,8193,2,0.041666666666666664,0.5,0.0,0.0054488788939341835,0.05555555555555555,0.09807982009081531,0.14763370805231976
fixed_r,4,128,20,8193,2,0.041666666666666664,0.5,0.0,0.005517175266186603,0.05555555555555555,0.09930915479135886,0.14855604074653866
fixed_r,4,128,21,8193,2,0.041666666666666664,0.5,0.0,0.005585471669854042,0.05555555555555555,0.10053849005737275,0.14947268264454547
fixed_r,4,128,22,8193,2,0.041666666666666664,0.5,0.0,0.005653768105817291,0.05555555555555555,0.10176782590471124,0.15038373782031755
fixed_r,4,128,23,8193,2,0.041666666666666664,0.5,0.0,0.0057220645749903876,0.05555555555555555,0.10299716234982698,0.15128930721469508
fixed_r,4,128,24,8193,2,0.041666666666666664,0.5,0.0,0.00579036107832218,0.05555555555555555,0.10422649940979925,0.1521894887659117
fixed_r,4,128,25,8193,2,0.041666666666666664,0.5,0.0,0.005858657616798019,0.05555555555555555,0.10545583710236434,0.15308437753321832
fixed_r,4,128,26,8193,2,0.041666666666666664,0.5,0.0,0.005926954191441517,0.05555555555555555,0.10668517544594731,0.1539740658140419
fixed_r,4,128,27,8193,2,0.041666666666666664,0.5,0.0,0.005995250803316428,0.05555555555555555,0.1079145144596957,0.1548586432550878
fixed_r,4,128,28,8193,2,0.041666666666666664,0.5,0.0,0.006063547453528634,0.05555555555555555,0.10914385416351541,0.15573819695776428
fixed_r,4,128,29,8193,2,0.041666666666666664,0.5,0.0,0.006131844143228256,0.05555555555555555,0.11037319457810861,0.1566128115782801
fixed_r,4,128,30,8193,2,0.041666666666666664,0.5,0.0,0.006200140873611882,0.05555555555555555,0.11160253572501388,0.1574825694227408
fixed_r,4,128,31,8193,2,0.041666666666666664,0.5,0.0,0.006268437645924941,0.05555555555555555,0.11283187762664895,0.15834755053754573
fixed_r,4,128,32,8193,2,0.041666666666666664,0.5,0.0,0.006336734461464217,0.05555555555555555,0.1140612203063559,0.15920783279536754
fixed_r,4,128,33,8193,2,0.041666666666666664,0.5,0.0,0.006405031321580532,0.05555555555555555,0.11529056378844957,0.16006349197697445
fixed_r,4,128,34,8193,2,0.041666666666666664,0.5,0.0,0.006473328227681581,0.05555555555555555,0.11651990809826845,0.16091460184913972
fixed_r,4,128,35,8193,2,0.041666666666666664,0.5,0.0,0.006541625181234962,0.05555555555555555,0.11774925326222932,0.1617612342388642
fixed_r,4,128,36,8193,2,0.041666666666666664,0.5,0.0,0.0066099221837713955,0.05555555555555555,0.11897859930788512,0.1626034591041237
fixed_r,4,128,37,8193,2,0.041666666666666664,0.5,0.0,0.006678219236888154,0.05555555555555555,0.12020794626398677,0.16344134460133844
fixed_r,4,128,38,8193,2,0.041666666666666664,0.5,0.0,0.006746516342252722,0.05555555555555555,0.121437294160549,0.1642749571497486
fixed_r,4,128,39,8193,2,0.041666666666666664,0.5,0.0,0.006814813501606695,0.05555555555555555,0.12266664302892051,0.16510436149286795
fixed_r,4,128,40,8193,2,0.041666666666666664,0.5,0.0,0.0068831107167699355,0.05555555555555555,0.12389599290185885,0.16592962075717702
fixed_r,4,128,41,8193,2,0.041666666666666664,0.5,0.0,0.006951407989645037,0.05555555555555555,0.12512534381361068,0.1667507965082056
fixed_r,4,128,42,8193,2,0.041666666666666664,0.5,0.0,0.007019705322222061,0.05555555555555555,0.1263546957999971,0.16756794880414658
fixed_r,4,128,43,8193,2,0.041666666666666664,0.5,0.0,0.007088002716583633,0.05555555555555555,0.12758404889850541,0.1683811362471324
fixed_r,4,128,44,8193,2,0.041666666666666664,0.5,0.0,0.0071563001749103865,0.05555555555555555,0.12881340314838696,0.1691904160322989
fixed_r,4,128,45,8193,2,0.041666666666666664,0.5,0.0,0.00722459769948679,0.05555555555555555,0.13004275859076223,0.16999584399475182
fixed_r,4,128,46,8193,2,0.041666666666666664,0.5,0.0,0.007292895292707405,0.05555555555555555,0.1312721152687333,0.17079747465454653
fixed_r,4,128,47,8193,2,0.041666666666666664,0.5,0.0,0.007361192957083613,0.05555555555555555,0.13250147322750505,0.1715953612597826
fixed_r,4,128,48,8193,2,0.041666666666666664,0.5,0.0,0.007429490695250804,0.05555555555555555,0.13373083251451448,0.17238955582790988
fixed_r,4,128,49,8193,2,0.041666666666666664,0.5,0.0,0.007497788509976139,0.05555555555555555,0.1349601931795705,0.17318010918533744
fixed_r,4,128,50,8193,2,0.041666666666666664,0.5,0.0,0.007566086404166887,0.05555555555555555,0.13618955527500398,0.17396707100543018
fixed_r,4,128,51,8193,2,0.041666666666666664,0.5,0.0,0.0076343843808794115,0.05555555555555555,0.1374189188558294,0.17475048984497435
fixed_r,4,128,52,8193,2,0.041666666666666664,0.5,0.0,0.007702682443328849,0.05555555555555555,0.1386482839799193,0.17553041317918736
fixed_r,4,128,53,8193,2,0.041666666666666664,0.5,0.0,0.007770980594899547,0.05555555555555555,0.13987765070819186,0.17630688743534392
fixed_r,4,128,54,8193,2,0.041666666666666664,0.5,0.0,0.007839278839156362,0.05555555555555555,0.14110701910481452,0.1770799580250862
fixed_r,4,128,55,8193,2,0.041666666666666664,0.5,0.0,0.007907577179856833,0.05555555555555555,0.142336389237423,0.17784966937548177
fixed_r,4,128,56,8193,2,0.041666666666666664,0.5,0.0,0.007975875620964402,0.05555555555555555,0.14356576117735925,0.1786160649588901
fixed_r,4,128,57,8193,2,0.041666666666666664,0.5,0.0,0.008044174166662693,0.05555555555555555,0.1447951349999285,0.1793791873216947
fixed_r,4,128,58,8193,2,0.041666666666666664,0.5,0.0,0.008112472821371041,0.05555555555555555,0.14602451078467876,0.18013907811195498
fixed_r,4,128,59,8193,2,0.041666666666666664,0.5,0.0,0.008180771589761304,0.05555555555555555,0.1472538886157035,0.18089577810603003
fixed_r,4,128,60,8193,2,0.041666666666666664,0.5,0.0,0.008249070476776163,0.05555555555555555,0.14848326858197095,0.18164932723422209
fixed_r,4,128,61,8193,2,0.041666666666666664,0.5,0.0,0.008317369487649067,0.05555555555555555,0.1497126507776832,0.18239976460548712
fixed_r,4,128,62,8193,2,0.041666666666666664,0.5,0.0,0.008385668627925896,0.05555555555555555,0.15094203530266614,0.18314712853125606
fixed_r,4,128,63,8193,2,0.041666666666666664,0.5,0.0,0.008453967903488645,0.05555555555555555,0.15217142226279562,0.18389145654840905
fixed_r,4,128,64,8193,2,0.041666666666666664,0.5,0.0,0.008522267320581279,0.05555555555555555,0.15340081177046302,0.18463278544144307
fixed_r,4,128,65,8193,2,0.041666666666666664,0.5,0.0,0.008590566885838015,0.05555555555555555,0.15463020394508428,0.18537115126387085
fixed_r,4,128,66,8193,2,0.041666666666666664,0.5,0.0,0.008658866606314281,0.05555555555555555,0.15585959891365708,0.18610658935888852
fixed_r,4,128,67,8193,2,0.041666666666666664,0.5,0.0,0.008727166489520701,0.05555555555555555,0.15708899681137264,0.18683913437934693
fixed_r,4,128,68,8193,2,0.041666666666666664,0.5,0.0,0.008795466543460405,0.05555555555555555,0.1583183977822873,0.1875688203070608
fixed_r,4,128,69,8193,2,0.041666666666666664,0.5,0.0,0.00886376677667005,0.05555555555555555,0.1595478019800609,0.18829568047148892
fixed_r,4,128,70,8193,2,0.041666666666666664,0.5,0.0,0.008932067198265054,0.05555555555555555,0.16077720956877098,0.18901974756781648
fixed_r,4,128,71,8193,2,0.041666666666666664,0.5,0.0,0.0090003678179895,0.05555555555555555,0.162006620723811,0.18974105367447192
fixed_r,4,128,72,8193,2,0.041666666666666664,0.5,0.0,0.009068668646271236,0.05555555555555555,0.16323603563288228,0.1904596302701068
fixed_r,4,128,73,8193,2,0.041666666666666664,0.5,0.0,0.009136969694282984,0.05555555555555555,0.1644654544970937,0.19117550825007049
fixed_r,4,128,74,8193,2,0.041666666666666664,0.5,0.0,0.009205270974010022,0.05555555555555555,0.1656948775321804,0.19188871794240772
fixed_r,4,128,75,8193,2,0.041666666666666664,0.5,0.0,0.009273572498325399,0.05555555555555555,0.1669243049698572,0.19259928912340887
fixed_r,4,128,76,8193,2,0.041666666666666664,0.5,0.0,0.00934187428107377,0.05555555555555555,0.16815373705932787,0.193307251032743
fixed_r,4,128,77,8193,2,0.041666666666666664,0.5,0.0,0.00941017633716471,0.05555555555555555,0.1693831740689648,0.1940126323882022
fixed_r,4,128,78,8193,2,0.041666666666666664,0.5,0.0,0.0094784786826772,0.05555555555555555,0.1706126162881896,0.19471546140008925
fixed_r,4,128,79,8193,2,0.041666666666666664,0.5,0.0,0.009546781334976535,0.05555555555555555,0.17184206402957763,0.1954157657852789
fixed_r,4,128,80,8193,2,0.041666666666666664,0.5,0.0,0.009615084312845577,0.05555555555555555,0.1730715176312204,0.19611357278098612
fixed_r,4,128,81,8193,2,0.041666666666666664,0.5,0.0,0.009683387636632436,0.05555555555555555,0.17430097745938386,0.19680890915827612
fixed_r,4,128,82,8193,2,0.041666666666666664,0.5,0.0,0.00975169132841697,0.05555555555555555,0.1755304439115055,0.19750180123535263
fixed_r,4,128,83,8193,2,0.041666666666666664,0.5,0.0,0.009819995412199033,0.05555555555555555,0.1767599174195826,0.19819227489066515
fixed_r,4,128,84,8193,2,0.041666666666666664,0.5,0.0,0.009888299914111795,0.05555555555555555,0.17798939845401232,0.19888035557587888
fixed_r,4,128,85,8193,2,0.041666666666666664,0.5,0.0,0.009956604862664154,0.05555555555555555,0.17921888752795478,0.1995660683287554
fixed_r,4,128,86,8193,2,0.041666666666666664,0.5,0.0,0.010024910289017024,0.05555555555555555,0.18044838520230644,0.20024943778599966
fixed_r,4,128,87,8193,2,0.041666666666666664,0.5,0.0,0.010093216227299013,0.05555555555555555,0.18167789209138224,0.20093048819613438
fixed_r,4,128,88,8193,2,0.041666666666666664,0.5,0.0,0.01016152271496834,0.05555555555555555,0.18290740886943013,0.20160924343247313
fixed_r,4,128,89,8193,2,0.041666666666666664,0.5,0.0,0.01022982979322907,0.05555555555555555,0.18413693627812328,0.20228572700627478
fixed_r,4,128,90,8193,2,0.041666666666666664,0.5,0.0,0.010298137507511294,0.05555555555555555,0.1853664751352033,0.2029599620801749
fixed_r,4,128,91,8193,2,0.041666666666666664,0.5,0.0,0.010366445908027249,0.05555555555555555,0.1865960263444905,0.20363197148200926
fixed_r,4,128,92,8193,2,0.041666666666666664,0.5,0.0,0.0104347550504175,0.05555555555555555,0.18782559090751502,0.20430177771916433
fixed_r,4,128,93,8193,2,0.041666666666666664,0.5,0.0,0.010503064996504904,0.05555555555555555,0.1890551699370883,0.20496940299361868
fixed_r,4,128,94,8193,2,0.041666666666666664,0.5,0.0,0.010571375815177792,0.05555555555555555,0.19028476467320027,0.2056348692178737
fixed_r,4,128,95,8193,2,0.041666666666666664,0.5,0.0,0.010639687583429003,0.05555555555555555,0.19151437650172207,0.2062981980320159
fixed_r,4,128,96,8193,2,0.041666666666666664,0.5,0.0,0.010708000387583839,0.05555555555555555,0.19274400697650912,0.20695941082220976
fixed_r,4,128,97,8193,2,0.041666666666666664,0.5,0.0,0.010776314324758255,0.05555555555555555,0.1939736578456486,0.20761852874099138
fixed_r,4,128,98,8193,2,0.041666666666666664,0.5,0.0,0.010844629504599319,0.05555555555555555,0.19520333108278776,0.20827557272982858
fixed_r,4,128,99,8193,2,0.041666666666666664,0.5,0.0,0.010912946051373693,0.05555555555555555,0.1964330289247265,0.20893056354453174
fixed_r,4,128,100,8193,2,0.041666666666666664,0.5,0.0,0.010981264106488265,0.05555555555555555,0.19766275391678878,0.20958352178426123
fixed_r,4,128,101,8193,2,0.041666666666666664,0.5,0.0,0.011049583831550922,0.05555555555555555,0.1988925089679166,0.21023446792508724
fixed_r,4,128,102,8193,2,0.041666666666666664,0.5,0.0,0.011117905412111441,0.05555555555555555,0.20012229741800597,0.21088342235933724
fixed_r,4,128,103,8193,2,0.041666666666666664,0.5,0.0,0.011186229062265742,0.05555555555555555,0.20135212312078338,0.21153040544234725
fixed_r,4,128,104,8193,2,0.041666666666666664,0.5,0.0,0.011254555030365068,0.05555555555555555,0.20258199054657122,0.21217543754874432
fixed_r,4,128,105,8193,2,0.041666666666666664,0.5,0.0,0.011322883606152545,0.05555555555555555,0.20381190491074583,0.2128185391410979
fixed_r,4,128,106,8193,2,0.041666666666666664,0.5,0.0,0.011391215129761425,0.05555555555555555,0.20504187233570567,0.2134597308547599
fixed_r,4,128,107,8193,2,0.041666666666666664,0.5,0.0,0.011459550003167339,0.05555555555555555,0.2062719000570121,0.21409903360410154
fixed_r,4,128,108,8193,2,0.041666666666666664,0.5,0.0,0.011527888704912727,0.05555555555555555,0.2075019966884291,0.2147364687173368
fixed_r,4,128,109,8193,2,0.041666666666666664,0.5,0.0,0.011596231809248514,0.05555555555555555,0.20873217256647325,0.21537205810999463
fixed_r,4,128,110,8193,2,0.041666666666666664,0.5,0.0,0.011664580011320548,0.05555555555555555,0.20996244020376986,0.21600582451133818
fixed_r,4,128,111,8193,2,0.041666666666666664,0.5,0.0,0.01173293416075153,0.05555555555555555,0.21119281489352756,0.2166377917643802
fixed_r,4,128,112,8193,2,0.041666666666666664,0.5,0.0,0.011801295307075403,0.05555555555555555,0.21242331552735727,0.21726798522985954
fixed_r,4,128,113,8193,2,0.041666666666666664,0.5,0.0,0.011869664762209579,0.05555555555555555,0.21365396571977244,0.21789643233972228
fixed_r,4,128,114,8193,2,0.041666666666666664,0.5,0.0,0.011938044187916124,0.05555555555555555,0.21488479538249025,0.21852316336993965
fixed_r,4,128,115,8193,2,0.041666666666666664,0.5,0.0,0.012006435720746247,0.05555555555555555,0.21611584297343245,0.219148212542393
fixed_r,4,128,116,8193,2,0.041666666666666664,0.5,0.0,0.01207484215465156,0.05555555555555555,0.2173471587837281,0.21977161963307976
fixed_r,4,128,117,8193,2,0.041666666666666664,0.5,0.0,0.01214326721490085,0.05555555555555555,0.21857880986821532,0.22039343238205683
fixed_r,4,128,118,8193,2,0.041666666666666664,0.5,0.0,0.012211715981406112,0.05555555555555555,0.21981088766531004,0.22101371021537394
fixed_r,4,128,119,8193,2,0.041666666666666664,0.5,0.0,0.012280195566044138,0.05555555555555555,0.2210435201887945,0.22163253019743603
fixed_r,4,128,120,8193,2,0.041666666666666664,0.5,0.0,0.012348716241525847,0.05555555555555555,0.22227689234746525,0.22224999694858094
fixed_r,4,128,121,8193,2,0.041666666666666664,0.5,0.0,0.012417293416917625,0.05555555555555555,0.22351128150451727,0.22286625999736107
fixed_r,4,128,122,8193,2,0.041666666666666664,0.5,0.0,0.012485951306466642,0.05555555555555555,0.22474712351639958,0.22348154600191805
fixed_r,4,128,123,8193,2,0.041666666666666664,0.5,0.0,0.012554730267251518,0.05555555555555555,0.22598514481052734,0.22409622318670816
fixed_r,4,128,124,8193,2,0.041666666666666664,0.5,0.0,0.012623702942013763,0.05555555555555555,0.22722665295624775,0.22471094309266718
fixed_r,4,128,125,8193,2,0.041666666666666664,0.5,0.0,0.012693014616236419,0.05555555555555555,0.22847426309225555,0.22532699492623276
fixed_r,4,128,126,8193,2,0.041666666666666664,0.5,0.0,0.012763004289379879,0.05555555555555555,0.22973407720883784,0.22594736850660682
fixed_r,4,128,127,8193,2,0.041666666666666664,0.5,0.0,0.012834688959825364,0.05555555555555555,0.23102440127685656,0.22658100541934734
fixed_r,4,128,128,8193,2,0.041666666666666664,0.5,0.0,0.012913153619478935,0.05555555555555555,0.23243676515062084,0.22727254707829672
fixed_r,5,128,1,8193,28,0.041666666666666664,0.5,0.0,0.004221052955917211,0.05555555555555555,0.07597895320650981,0.12993998196519277
fixed_r,5,128,2,8193,28,0.041666666666666664,0.5,0.0,0.004287787936620221,0.05555555555555555,0.07718018285916398,0.1309631314294856
fixed_r,5,128,3,8193,28,0.041666666666666664,0.5,0.0,0.004356118141974331,0.05555555555555555,0.07841012655553796,0.13200252135405
fixed_r,5,128,4,8193,28,0.041666666666666664,0.5,0.0,0.0044244224824351456,0.05555555555555555,0.07963960468383262,0.13303340222380072
fixed_r,5,128,5,8193,28,0.041666666666666664,0.5,0.0,0.00449273253808179,0.05555555555555555,0.08086918568547223,0.13405642964746647
fixed_r,5,128,6,8193,28,0.041666666666666664,0.5,0.0,0.004561028565249739,0.05555555555555555,0.08209851417449532,0.135071501207686
